# Column descriptions:
# id	Object ID, according to EcoCyc
# flux-avg	A floating point number in mmol/g DCW/h units
# flux-std	A floating point number in mmol/g DCW/h units
id	flux-avg	flux-std
GAPOXNPHOSPHN-RXN	-0.11064023615797586	6.229775355125497
GART-RXN	0.0779705340607575	0.9415139728173867
GARTRANSFORMYL2-RXN	0.45080033495792254	0.9306790251075018
GCVMULTI-RXN	0.052674419401245356	0.2386906592970236
GCVP-RXN	0.0	0.0
GCVT-RXN	0.0	0.0
GDP-GLUCOSIDASE-RXN	0.0	0.0
GDPKIN-RXN	1.8092627555195537	4.367765461914244
GDPMANDEHYDRA-RXN	0.0	0.0
GDPMANMANHYDRO-RXN	0.0145506588690024	0.019301323725821915
GDPPYPHOSKIN-RXN	0.0	0.0
GDPREDUCT-RXN	-0.007667719532379256	0.19364515420712183
GKI-RXN	0.0424933644154243	0.21702945780926108
GLCNACPTRANS-RXN	0.0	0.0
GLU6PDEHYDROG-RXN	2.5643072777730658	28.459988966786412
GLUC1PADENYLTRANS-RXN	0.28550450653189385	0.1207600368488224
GLUC1PURIDYLTRANS-RXN	0.08534523903344354	0.03261980811138017
GLUCARDEHYDRA-RXN	0.0	0.0
GLUCOKIN-RXN	1.897319069409384	2.7134525456785905
GLUCONATE-5-DEHYDROGENASE-RXN	-0.06225041677097582	1.1669352746440163
GLUCONOKIN-RXN	0.017460243731825826	0.008637007546275688
GLUCONOLACT-RXN	0.0	0.0
GLUCOSAMINE-6-P-DEAMIN-RXN	-0.07825289103915656	0.8613702080314647
GLUCOSAMINE-KINASE-RXN	0.0	0.0
GLUCOSE-1-PHOSPHAT-RXN	0.016007218792552076	0.006404740127232801
GLUCOSE-6-PHOSPHATASE-RXN	0.041579445766158504	0.016400147388322246
GLUCOSE-6-PHOSPHATE-1-EPIMERASE-RXN	0.14931828760292618	9.600481951626097
GLUCUROISOM-RXN	0.0	0.0
GLURS-RXN	0.006694281359982276	0.013368933084555439
GLUTAMATESYN-RXN	0.0	0.0
GLUTAMIDOTRANS-RXN	0.0	0.0
GLUTAMIN-RXN	0.04846687686396206	0.024774603722468914
GLUTAMINESYN-RXN	1.39603548204328	0.21587540052858148
GLUTATHIONE-PEROXIDASE-RXN	0.08581862420217198	1.3330173044485176
GLUTATHIONE-REDUCT-NADPH-RXN	-0.061602580204908025	1.0147386662403977
GLUTATHIONE-SYN-RXN	0.08084846981926658	0.035468328077486865
GLUTCYSLIG-RXN	0.08084846981926658	0.035468328077486865
GLUTDECARBOX-RXN	0.002219687736677271	0.0020201122386327305
GLUTDEHYD-RXN	7.54894367314468	21.143492934726364
GLUTKIN-RXN	0.03312563153610376	0.021152809860656468
GLUTRACE-RXN	0.025811845309218123	0.42875429912718144
GLUTRNAREDUCT-RXN	-0.006694281359982276	0.013368933084555439
GLUTSEMIALDEHYDROG-RXN	-0.03312563153610376	0.021152809860656468
GLY3KIN-RXN	0.04495542713996702	0.23063806581169477
GLYC3PDEHYDROGBIOSYN-RXN	-0.32347677025874966	0.6179526932093664
GLYCDEH-RXN	-0.021204642958272773	0.07416802815679176
GLYCEROL-1-PHOSPHATASE-RXN	0.0	0.0
GLYCEROL-2-PHOSPHATASE-RXN	0.0	0.0
GLYCEROL-KIN-RXN	0.007314486689157879	0.06465115008902998
GLYCOLALD-DEHYDROG-RXN	0.0007965134535096625	0.0003037323908465668
GLYCOLALDREDUCT-RXN	0.0	0.0
GLYCOLATEDEHYDRO-RXN	0.015533915078605675	0.31660836389557523
GLYOCARBOLIG-RXN	0.09004033483737815	0.31274196726983944
GLYOHMETRANS-RXN	3.0515079811954138	3.2462088280141863
GLYOXI-RXN	-0.0014008082273017526	0.0009498355613240181
GLYOXII-RXN	0.0014008082273017529	0.0009498355613240198
GLYOXIII-RXN	-7.653918080403683e-22	2.3872890817948768e-18
GLYOXYLATE-REDUCTASE-NADP+-RXN	-0.018760979395933963	0.39865648367346984
GLYRIBONUCSYN-RXN	0.5287708690186582	0.09827482016886364
GMKALT-RXN	-0.009015167396512539	0.2765017917147905
GMP-REDUCT-RXN	-0.0003392762337018598	0.0037417410024515392
GMP-SYN-GLUT-RXN	0.0	0.0
GMP-SYN-NH3-RXN	0.25361196716457796	0.043888161338692964
GPH-RXN	0.0	0.0
GPPSYN-RXN	0.026837465405505054	0.4288061361584211
GSAAMINOTRANS-RXN	0.006694281359982276	0.013368933084555439
GSADENYLATION-RXN	0.0	0.0
GSDEADENYLATION-RXN	0.0	0.0
GSPAMID-RXN	0.002755840317158192	0.0010792220884403357
GSPSYN-RXN	0.002755840317158192	0.0010792220884403357
GTP-CYCLOHYDRO-I-RXN	0.0008216720647505909	0.00035422192784201133
GTP-CYCLOHYDRO-II-RXN	0.0011237356300201039	0.0004484271707306222
GTPPYPHOSKIN-RXN	5.927050333220004e-06	2.1238165720882637e-06
GUANINE-DEAMINASE-RXN	-1.3599349117282745e-20	6.7057904781661484e-18
GUANOSINE-DIPHOSPHATASE-RXN	0.001994068395152629	0.0010586319805171679
GUANOSINEKIN-RXN	0.012888842475147377	0.007980972579561598
GUANPRIBOSYLTRAN-RXN	-0.0090070756374894	0.2765086706563446
GUANYL-KIN-RXN	0.37385345499523437	0.2836596425389675
GUANYLCYC-RXN	0.0	0.0
H2NEOPTERINALDOL-RXN	0.0008216720647505909	0.00035422192784201133
H2NEOPTERINP3PYROPHOSPHOHYDRO-RXN	0.0008195642066282128	0.0003482019973723147
H2NTPEPIM-RXN	2.1078581223785074e-06	1.938166125234961e-05
H2PTERIDINEPYROPHOSPHOKIN-RXN	0.0008216720647505909	0.00035422192784201133
H2PTEROATESYNTH-RXN	0.0008216720647505897	0.00035422192784201155
HCAMULTI-RXN	0.0	0.0
HEMEOSYN-RXN	0.0	0.0
HEMN-RXN	0.0004401342529017736	0.00018778103422473658
HISTALDEHYD-RXN	0.00045564753029935325	0.002182384325299984
HISTAMINOTRANS-RXN	-0.005593324800762782	0.006663523789767842
HISTCYCLOHYD-RXN	0.005593324800762782	0.006663523789767842
HISTIDPHOS-RXN	0.005593324800762782	0.006663523789767842
HISTOLDEHYD-RXN	0.00045564753029935325	0.002182384325299984
HISTPRATPHYD-RXN	0.005593324800762782	0.006663523789767842
HOLO-ACP-SYNTH-RXN	0.001236472932256085	0.0005191113848593302
HOMOCYSMET-RXN	0.0007997755812757403	0.0066335438349726964
HOMOCYSMETB12-RXN	0.000586646331832697	0.004721555642986656
HOMOCYSTEINE-S-METHYLTRANSFERASE-RXN	0.00017126758596333974	0.0032591677270914195
HOMOSERDEHYDROG-RXN	-0.21383912301911676	5.271237657885609
HOMOSERKIN-RXN	0.20660122888180107	5.271216088547919
HOMSUCTRAN-RXN	0.006149092612971259	0.005123030086000764
HYDG-RXN	0.0	0.0
HYDGLUTSYN-RXN	0.0	0.0
HYDH-RXN	0.0	0.0
HYDROG-RXN	-0.027080160828106457	1.0101770676164985
HYDROXYLAMINE-REDUCTASE-RXN	0.0	0.0
HYPOXANPRIBOSYLTRAN-RXN	-4.110821488249511e-05	0.0003516833401407682
IGPSYN-RXN	0.001538307112962916	0.002663257806508414
IMIDPHOSDEHYD-RXN	0.005593324800762782	0.006663523789767842
IMP-DEHYDROG-RXN	0.15878107072616274	0.04602151163928504
IMPCYCLOHYDROLASE-RXN	-0.5339634040139624	0.09890418843949783
INOPHOSPHOR-RXN	0.06947058269344113	0.06173172503646148
INORGPYROPHOSPHAT-RXN	12.747203949060685	10.49600133859713
INOSINATE-NUCLEOSIDASE-RXN	0.02409903530858822	0.048473654234021
INOSINE-NUCLEOSIDASE-RXN	-3.624050505389322e-12	1.3544854492261603e-09
INOSINEKIN-RXN	0.000233139464449194	0.002009062693654876
IPPISOM-RXN	-0.010276241516650127	1.0977413114711592
ISOCHORMAT-RXN	0.0019524230550066926	0.0008072709802588747
ISOCHORSYN-RXN	0.0028064163188498744	0.0012184119506760012
ISOCIT-CLEAV-RXN	-5.578957480671474	6.3646080236911775
ISOCITDEH-RXN	8.95646214085296	3.204600910079516
KDGALDOL-RXN	0.0	0.0
KDO-8PPHOSPHAT-RXN	0.03160429079343295	0.013428380828257874
KDO-8PSYNTH-RXN	0.03160429079343295	0.013428380828257874
KDOTRANS-RXN	0.01580214539671647	0.006714190414128938
KDOTRANS2-RXN	0.015802145396716465	0.006714190414128938
KDPD-RXN	0.0	0.0
KDPGALDOL-RXN	1.617683519600383e-07	4.0413780286943295e-05
KDUD-RXN	0.0	0.0
KETOACYLCOATHIOL-RXN	1.258811159316458e-19	2.633769202346052e-16
KETOBUTFORMLY-RXN	-0.3252955934613062	0.46362399490351425
KETOGLUTREDUCT-RXN	-4.337191475531588e-05	0.0006471622020229943
L-ASPARTATE-OXID-RXN	0.005617858750771639	0.004613151543694912
L-GLN-FRUCT-6-P-AMINOTRANS-RXN	0.0483916875822435	0.02787619081643462
L-IDONATE-2-DEHYDROGENASE-RXN	-2.8662389428640066e-10	9.834996842439465e-09
L-LACTDEHYDROGFMN-RXN	0.003312663474962238	0.04450438798014598
L-RHAMNONATE-DEHYDRATASE-RXN	0.0	0.0
LACTALDDEHYDROG-RXN	0.00024337432771617435	0.0005777024269505577
LACTALDREDUCT-RXN	0.2798399927262198	2.575844700938838
LAUROYLACYLTRAN-RXN	0.015802145396716465	0.006714190414128938
LCARNCOALIG-RXN	-1.432421299092582e-19	5.398269870094568e-17
LCYSDESULF-RXN	0.02160208518631146	0.05195334020476197
LEUCYLTRANSFERASE-RXN	0.0	0.0
LIPIDADISACCHARIDESYNTH-RXN	0.01580214539671647	0.006714190414128938
LIPIDXSYNTHESIS-RXN	0.015802145396716476	0.006714190414128938
LTAA-RXN	-0.019374710340163092	0.009798225373704656
LTARTDEHYDRA-RXN	0.0	0.0
LUMAZINESYN-RXN	0.002247471260040208	0.0008968543414612444
LXULRU5P-RXN	-0.18421886651637887	11.665968424767854
LYSDECARBOX-RXN	0.013387020489453571	0.061452578841373826
LYSOPHOSPHOLIPASE-RXN	0.0	0.0
LYXISOM-RXN	0.0	0.0
LYXK-RXN	0.0	0.0
MALATE-DEH-RXN	-3.3327445539584755	8.467287601447596
MALATE-DEHYDROGENASE-ACCEPTOR-RXN	0.020567400648451112	0.7758431363453772
MALATE-DEHYDROGENASE-NADP+-RXN	-1.389517456841971	8.805681979324765
MALIC-NADP-RXN	0.01808537371578312	0.006385255280472512
MALONYL-ACPDECARBOX-RXN	3.3095599399589333e-06	9.225321055301374e-05
MALONYL-COA-ACP-TRANSACYL-RXN	4.039023802967577	2.1304845993288977
MALSYN-RXN	0.2030959081440841	0.5211399614098324
MALTACETYLTRAN-RXN	0.0	0.0
MALTODEG-RXN	-3.637996982875661e-18	9.624467101818402e-16
MANNITOL-1-PHOSPHATASE-RXN	-3.9545574400151266e-20	1.7421403317136344e-16
MANNKIN-RXN	0.0	0.0
MANNONDEHYDRAT-RXN	0.0	0.0
MANNONOXIDOREDUCT-RXN	0.0	0.0
MANNOSE-ISOMERASE-RXN	0.0145506588690024	0.019301323725821915
MANNPDEHYDROG-RXN	0.0	0.0
MANNPISOM-RXN	-0.014550658869002404	0.019301323725821915
MCPMETEST-RXN	-1.395681194423356e-18	6.118655934167903e-16
MCPTAP-RXN	5.553355015393776e-20	5.973730039807299e-16
MCPTAR-RXN	-3.893295591622181e-19	2.1931345757832013e-16
MCPTRG-RXN	3.181467966638805e-20	1.5934947810734764e-17
MCPTSR-RXN	7.939125171762673e-21	3.0669286538581273e-18
MERCAPYSTRANS-RXN	0.010121041509910635	0.03848527013528856
METBALT-RXN	4.0986977490391645e-05	4.149144974123061e-05
METHENYLTHFCYCLOHYDRO-RXN	3.0496812946050547	3.2060775662831893
METHGLYSYN-RXN	0.0016441825550179386	0.001082024100288877
METHIONYL-TRNA-FORMYLTRANSFERASE-RXN	0.0	0.0
METHYLENETHFDEHYDROG-NADP-RXN	3.0496812946050547	3.2060775662831893
METHYLISOCITRATE-LYASE-RXN	0.0	0.0
METHYLMALONYL-COA-EPIM-RXN	-0.32528792578270677	0.4636318890195924
METHYLMALONYL-COA-MUT-RXN	0.32527129096255786	0.4636233626294493
METHYLTHIOADENOSINE-NUCLEOSIDASE-RXN	0.013316763335064472	0.0056474655567165565
MHPCHYDROL-RXN	0.0	0.0
MHPELY-RXN	0.0	0.0
MHPHYDROXY-RXN	0.0	0.0
MMUM-RXN	0.0	0.0
MYRISTOYLACYLTRAN-RXN	0.015802145396716465	0.006714190414128938
MYRPALMTRAN-RXN	0.0	0.0
N-ACETYLGLUCOSAMINE-KINASE-RXN	0.0	0.0
N-ACETYLGLUTPREDUCT-RXN	-0.09468681995535445	1.531859422628745
N-ACETYLTRANSFER-RXN	0.09468681995535445	1.531859422628745
NACGLCTRANS-RXN	0.02546731057785315	0.4287507408065748
NAD-KIN-RXN	0.020126788650879544	0.005481362923094599
NAD-SYNTH-GLN-RXN	0.0	0.0
NAD-SYNTH-NH3-RXN	0.013082437584799676	0.004912519425836307
NADH-DEHYDROG-A-RXN	0.02223101822454124	0.01401121748702048
NADH-DEHYDROGENASE-QUINONE-RXN	0.0	0.0
NADPH-DEHYDROGENASE-FLAVIN-RXN	0.0	0.0
NADPYROPHOSPHAT-RXN	0.0009577862126813628	0.0010151420322620248
NAG1P-URIDYLTRANS-RXN	0.12100918575830982	0.860642508739701
NAG6PDEACET-RXN	0.0	0.0
NANE-RXN	0.0	0.0
NANK-RXN	0.0	0.0
NAPHTHOATE-SYN-RXN	0.0008539932638431765	0.0005333285267795098
NARLQ-RXN	0.0	0.0
NARLX-RXN	0.0	0.0
NARPQ-RXN	0.0	0.0
NARPX-RXN	0.0	0.0
NARQ-RXN	0.0	0.0
NARX-RXN	0.0	0.0
NICONUCADENYLYLTRAN-RXN	0.013082437584799676	0.004912519425836308
NICOTINAMID-RXN	-4.663016866027119e-19	2.5198360666331395e-16
NICOTINATEPRIBOSYLTRANS-RXN	-5.964333608685907e-19	2.681691400319552e-16
NITRATE-REDUCTASE-CYTOCHROME-RXN	0.0	0.0
NMNAMIDOHYDRO-RXN	0.00095778621007435	0.0010151420347220108
NMNNUCLEOSID-RXN	2.6070121592420307e-12	1.132296266314309e-09
NQOR-RXN	0.0306755552582556	1.0044135153304465
NRIIPHOS-RXN	0.04284469914890081	6.20252772761715
NRIPHOS-RXN	5.22566127658136e-19	1.380483584694627e-16
NUCLEOSIDE-DIP-KIN-RXN	0.0	0.0
NUCLEOSIDE-DIPHOSPHATASE-RXN	0.08286997994745066	0.06309404267803595
NUCLEOTIDE-PYROPHOSPHATASE-RXN	0.0	0.0
O-SUCCHOMOSERLYASE-RXN	0.0002655916950191878	0.0010235031904373732
O-SUCCINYLBENZOATE-COA-LIG-RXN	0.0008539932638431765	0.0005333285267795098
O-SUCCINYLBENZOATE-COA-SYN-RXN	0.0008539932638431765	0.0005333285267795098
OCTAPRENYL-METHYL-METHOXY-BENZOQ-OH-RXN	0.00040770419701061035	0.0015981044323933895
OHACYL-COA-DEHYDROG-RXN	6.975291263492994e-20	2.8331175116712276e-16
OHBUTYRYL-COA-EPIM-RXN	1.9466794946524299e-22	7.730025011365744e-19
OHMETHYLBILANESYN-RXN	0.0008290157029983838	0.0016727696929641454
OHMETPYRKIN-RXN	0.0	0.0
ORNCARBAMTRANSFER-RXN	0.01644963174902779	1.5320528833321725
ORNDECARBOX-RXN	0.07799285589665167	0.03662699469918158
OROPRIBTRANS-RXN	-3.041982659573573	2.1217427021684303
OROTPDECARB-RXN	3.041982659573573	2.1217427021684303
OXALOACETATE-TAUTOMERASE-RXN	0.0	0.0
OXALODECARB-RXN	0.6959428067775767	1.2524091417772532
OXALYL-COA-DECARBOXYLASE-RXN	0.0	0.0
OXAMATE-CARBAMOYLTRANSFERASE-RXN	0.0	0.0
P-PANTOCYSDECARB-RXN	0.009194329735372184	0.01869225780463889
P-PANTOCYSLIG-RXN	0.008317764634738883	0.017286429677146192
PABASYN-RXN	0.0004965554501433719	0.00035559533338150827
PALMITOTRANS-RXN	-8.373031412389831e-23	1.0070688904496937e-18
PALMITOYL-COA-HYDROLASE-RXN	9.459439830638189e-21	4.108490744823373e-18
PANTEPADENYLYLTRAN-RXN	0.010430802667628379	0.01872554004143897
PANTETHEINE-KINASE-RXN	0.0	0.0
PANTOATE-BETA-ALANINE-LIG-RXN	0.009406870093834162	0.01870786147924113
PANTOTHENATE-KIN-RXN	0.009194329735372181	0.01869225780463889
PDXJ-RXN	0.00039896492561176657	0.00017327467194350575
PEPCARBOX-RXN	-0.5557529806054717	5.997382444629401
PEPCARBOXYKIN-RXN	0.5919766976459387	1.0709989473390011
PEPDEPHOS-RXN	-0.8683806576282815	4.068425650493466
PEPSYNTH-RXN	1.338666880707705	4.13180942220947
PEPTIDYLPROLYL-ISOMERASE-RXN	0.0	0.0
PEROXID-RXN	0.0	0.0
PGLUCISOM-RXN	-0.8992319832770774	28.039273631925813
PGLUCONDEHYDRAT-RXN	1.6176835196002947e-07	4.0413780286943295e-05
PGLYCDEHYDROG-RXN	0.011461193197515322	0.006230880356941155
PGLYCEROLTRANSI-RXN	0.0	0.0
PGPPHOSPHA-RXN	0.041727724684145144	0.03673315238445176
PHENDEHYD-RXN	0.0	0.0
PHENPRODIOLDEHYDROG-RXN	0.0	0.0
PHENYLPYRUVATE-TAUTOMERASE-RXN	0.0	0.0
PHENYLSERINE-ALDOLASE-RXN	0.0	0.0
PHOBR-RXN	0.0	0.0
PHOP-RXN	0.0	0.0
PHOQ-RXN	0.0	0.0
PHOR-RXN	0.0	0.0
PHOSACETYLTRANS-RXN	-0.24991188890964094	1.5546198518350536
PHOSGLYPHOS-RXN	0.11071221349906407	6.229765953990402
PHOSICITDEHASE-RXN	0.0	0.0
PHOSMANMUT-RXN	-0.014550658869002404	0.019301323725821915
PHOSNACMURPENTATRANS-RXN	0.02546731057785315	0.4287507408065748
PHOSPHAGLYPSYN-RXN	0.041727724684145165	0.03673315238445175
PHOSPHASERDECARB-RXN	0.2072493586232465	0.1300170810683752
PHOSPHASERSYN-RXN	0.20724935862324653	0.1300170810683752
PHOSPHOAMIDASE-RXN	0.0	0.0
PHOSPHOENOLPYRUVATE-PHOSPHATASE-RXN	0.0	0.0
PHOSPHOGLUCMUT-RXN	-0.3867266163274907	0.1533695824138491
PHOSPHOGLYCERATE-PHOSPHATASE-RXN	0.0	0.0
PMPOXI-RXN	0.0009065595541844887	0.0008298078136064521
PNKIN-RXN	0.0007175284126118113	0.0007264274082440299
PNPOXI-RXN	0.0011164933382235595	0.0007381002239539965
PORPHOBILSYNTH-RXN	0.003347140679991138	0.006684466542277719
PPENTOMUT-RXN	0.06992884925672697	0.06716716744448176
PPGPPSYN-RXN	5.927050333220004e-06	2.1238165720882637e-06
PPPGPPHYDRO-RXN	5.927050333220004e-06	2.1238165720882637e-06
PRAISOM-RXN	0.001538307112962916	0.002663257806508414
PREPHENATEDEHYDRAT-RXN	0.0021610475440575895	0.006455630378438943
PREPHENATEDEHYDROG-RXN	8.621897848885202e-05	0.0019659781374100627
PRIBFAICARPISOM-RXN	0.005593324800762782	0.006663523789767842
PRODISULFREDUCT-A-RXN	0.03203182463962265	0.20285928530251973
PRODISULFREDUCT-RXN	0.0	0.0
PROPIONATE--COA-LIGASE-RXN	0.0007830559621999981	0.03670269445991535
PROPIONYL-COA-CARBOXY-RXN	0.3252879257827067	0.4636318890195924
PROPKIN-RXN	-0.08862631383969188	0.6531764583462641
PROTEIN-KINASE-RXN	0.0	0.0
PROTEIN-TYROSINE-PHOSPHATASE-RXN	0.0	0.0
PROTOHEMEFERROCHELAT-RXN	-0.0004402180466743111	0.00018778283371732247
PROTOPORGENOXI-RXN	0.0002820749504749183	0.0002629037267728937
PRPPAMIDOTRANS-RXN	-0.5287708690186582	0.09827482016886364
PRPPSYN-RXN	3.722507983573308	2.1420141003684305
PRTRANS-RXN	-0.001538307112962916	0.002663257806508414
PSERTRANSAM-RXN	-0.007602370064140907	0.005371945950482341
PSERTRANSAMPYR-RXN	-0.00037380635820694183	0.00015106077448995742
PSEUDOURIDINE-KINASE-RXN	0.0	0.0
PTAALT-RXN	0.08862631383969188	0.6531764583462641
PUTTRANSAM-RXN	0.01418475194310971	1.5318225652996864
PYFLAVOXRE-RXN	-5.7401564449953275	26.274109863292846
PYRAMKIN-RXN	0.0013238207874651262	0.0006602743747437934
PYRIDOXINE-4-DEHYDROGENASE-RXN	-0.0007175284126118113	0.0007264274082440299
PYRIDOXKIN-RXN	0.004014285338198099	0.002052722265576122
PYRIMSYN1-RXN	0.00040078980547824744	0.0001720789358665248
PYRIMSYN3-RXN	0.0004423796966262725	0.0001796493644454543
PYRNUTRANSHYDROGEN-RXN	0.3599832636002884	3.00476027204514
PYROXALTRANSAM-RXN	-0.0013238207874651262	0.0006602743747437934
PYRROLINECARBDEHYDROG-RXN	0.00014785301887592473	0.004576022208913741
PYRROLINECARBREDUCT-RXN	-0.03905615570827081	0.5298443532645274
PYRUFLAVREDUCT-RXN	0.004709451457819129	0.3342707395914413
PYRUVDEH-RXN	0.8035333405656795	7.404102104847697
PYRUVFORMLY-RXN	-6.258971901051352	12.83853513209009
QOR-RXN	0.0	0.0
QUERCETIN-23-DIOXYGENASE-RXN	0.0	0.0
QUINATE-5-DEHYDROGENASE-RXN	0.0	0.0
QUINOLINATE-SYNTHA-RXN	0.012177297371050258	0.00482490227416901
QUINOPRIBOTRANS-RXN	-0.012124651374725012	0.004804351327137232
R15-RXN	1.9144351538543433e-16	6.571262199885132e-14
R165-RXN	0.0	0.0
R170-RXN	0.0	0.0
R4-RXN	4.574101118798213e-22	1.8045946554147512e-19
R524-RXN	0.0	0.0
R601-RXN	1.6413653315925818	5.096813426526369
R621-RXN	0.0	0.0
RCSC-RXN	0.0	0.0
REDUCEDFE-S-RXN	0.0	0.0
RFFTRANS-RXN	0.0	0.0
RHAMNISOM-RXN	0.0	0.0
RHAMNULOKIN-RXN	0.0	0.0
RHAMNULPALDOL-RXN	0.0	0.0
RIB5PISOM-RXN	-1.6043220162971508	13.26204911849197
RIBOFLAVIN-SYN-RXN	0.001123735630020104	0.0004484271707306222
RIBOFLAVINKIN-RXN	0.004807425258839831	0.0013868764919258449
RIBOFLAVINSYNDEAM-RXN	0.0011237356300201039	0.0004484271707306222
RIBOFLAVINSYNREDUC-RXN	-0.0011237356300201039	0.0004484271707306222
RIBOKIN-RXN	1.462641037784251e-08	1.9700369289642105e-06
RIBONUCLEOSIDE-DIP-REDUCTI-RXN	-0.00014484602429986682	0.0016406763447511968
RIBONUCLEOSIDE-DIP-REDUCTII-RXN	-0.0009798878945548328	0.0041699360070002875
RIBONUCLEOSIDE-TRIP-REDUCT-RXN	8.247000160648456e-21	3.610518952657585e-18
RIBOPHOSPHAT-RXN	0.0011237356300201039	0.0004484271707306222
RIBOSYLHOMOCYSTEINASE-RXN	0.0032263194583853684	0.00930091826705496
RIBOSYLNICOTINAMIDE-KINASE-RXN	5.528744792393548e-23	2.4012835026873722e-20
RIBULP3EPIM-RXN	0.9153974016236728	15.291936060436797
RIBULPEPIM-RXN	0.18421886651637887	11.665968424767854
RNA-3-PHOSPHATE-CYCLASE-RXN	0.0	0.0
RNTRACTIV-RXN	0.0	0.0
RSTA-RXN	0.0	0.0
RSTB-RXN	0.0	0.0
RXN-10015	0.0006522758436127158	0.003555004714962656
RXN-10016	0.0	0.0
RXN-10017	0.0006522758436127165	0.003555004714962656
RXN-10018	0.0	0.0
RXN-10040	0.0	0.0
RXN-10462	-8.281720074505153e-19	6.45771929730203e-16
RXN-10654	1.7882616340425874e-18	8.460299875129201e-16
RXN-10655	8.725063070929139e-20	3.5877725193448424e-16
RXN-10656	1.7503847246228736e-18	8.629634924215973e-16
RXN-10657	-1.7503847246228736e-18	8.629634924215973e-16
RXN-10658	1.6875280320037598e-18	8.63202691077914e-16
RXN-10659	-1.722240263500294e-18	8.631359764251773e-16
RXN-10660	1.722240263500294e-18	8.631359764251773e-16
RXN-10661	-1.4569068114438549e-18	8.641281164032371e-16
RXN-10745	0.0669144813289609	1.3837296082827435
RXN-10745-1	1.3541742442560176	5.296692775273418
RXN-10814	-0.9703053573231274	24.971256953825026
RXN-10817	0.0	0.0
RXN-10819	6.173160062511372e-06	1.3739001319945602e-05
RXN-10851	0.0	0.0
RXN-10856	-2.1078581223785074e-06	1.9381661252349605e-05
RXN-10940	0.0	0.0
RXN-10981	0.0920968755587536	5.832984405762082
RXN-11032	-0.1464535008853728	0.7878441411357824
RXN-11115	0.0	0.0
RXN-11152	0.0	0.0
RXN-11174	0.6395165168834908	6.119962671878908
RXN-11193	0.022527111547656176	0.869933843638373
RXN-11277	0.0	0.0
RXN-11302	0.006366827644463288	0.10718768520164373
RXN-11319	0.010816917788887116	0.006652777656130642
RXN-11326	0.0	0.0
RXN-11361	2.665682268941886e-20	1.480004292189274e-17
RXN-11396	0.0	0.0
RXN-11397	0.0	0.0
RXN-11409	0.0	0.0
RXN-11410	0.0	0.0
RXN-11474	8.874607111005977e-05	4.072438820487263e-05
RXN-11475	8.874607111005977e-05	4.072438820487264e-05
RXN-11476	-8.874607111005977e-05	4.072438820487263e-05
RXN-11477	8.874607111005977e-05	4.072438820487263e-05
RXN-11478	-8.874607111005977e-05	4.072438820487263e-05
RXN-11479	8.874607111005977e-05	4.072438820487263e-05
RXN-11480	-8.874607111005977e-05	4.072438820487263e-05
RXN-11481	8.874607111005977e-05	4.072438820487263e-05
RXN-11482	-8.874607111005977e-05	4.072438820487263e-05
RXN-11483	8.874607111005977e-05	4.072438820487263e-05
RXN-11484	8.874607176395481e-05	4.072438678090419e-05
RXN-11496	7.683261755663068e-06	0.0007908760162393512
RXN-11573	0.0	0.0
RXN-11574	0.0	0.0
RXN-11576	0.0	0.0
RXN-11578	0.0	0.0
RXN-11586	0.0	0.0
RXN-11588	0.0	0.0
RXN-11589	0.0	0.0
RXN-11591	0.0	0.0
RXN-11592	0.0	0.0
RXN-11593	0.0	0.0
RXN-11596	0.0	0.0
RXN-11598	0.0	0.0
RXN-11600	0.0	0.0
RXN-11601	0.0	0.0
RXN-11602	0.0	0.0
RXN-11633	0.0	0.0
RXN-11635	0.0	0.0
RXN-11637	0.0	0.0
RXN-11638	0.0	0.0
RXN-11662	-1.3251511362090706e-20	2.1278966516208794e-17
RXN-11667	4.405719253049227e-20	1.8785719533952585e-17
RXN-11776	0.0	0.0
RXN-11791	3.5228313931808384e-20	4.87196818966626e-17
RXN-11811	-6.769642963029969	10.37442755666899
RXN-11813	0.0	0.0
RXN-11832	-2.048511856468219	4.145107200912903
RXN-11833	0.0	0.0
RXN-11834	0.0	0.0
RXN-11835	0.0	0.0
RXN-11836	0.0	0.0
RXN-11837	0.0	0.0
RXN-11838	0.0	0.0
RXN-11839	0.0	0.0
RXN-11840	0.0	0.0
RXN-11841	0.0	0.0
RXN-11842	0.0	0.0
RXN-11843	0.0	0.0
RXN-11845	0.0	0.0
RXN-11860	0.0	0.0
RXN-11865	0.0	0.0
RXN-11866	0.0	0.0
RXN-11867	0.0	0.0
RXN-12002	3.2807945301435297	4.007444612726292
RXN-12070	0.0	0.0
RXN-12071	0.0	0.0
RXN-12072	0.0	0.0
RXN-12073	0.0	0.0
RXN-12093	0.0	0.0
RXN-12104	0.0	0.0
RXN-12107	-3.44362977662114e-10	1.1599576645328648e-08
RXN-12149	0.0	0.0
RXN-12195	2.2781821060866134	1.9782148718683874
RXN-12274	0.0	0.0
RXN-12353	0.0	0.0
RXN-12402	0.0	0.0
RXN-12440	0.09210943325818946	5.8329842123839315
RXN-12444	0.0	0.0
RXN-12445	0.0	0.0
RXN-12458	0.0	0.0
RXN-12473	-2.4220092855668265e-22	1.375925173009797e-19
RXN-12480	0.0	0.0
RXN-12490	1.938858173396764e-18	9.46189055411676e-16
