# Column descriptions:
# id	Object ID, according to EcoCyc
# protein-count-avg	A floating point number
# protein-count-std	A floating point number
# protein-concentration-avg	A floating point number in mM units
# protein-concentration-std	A floating point number in mM units
# relative-protein-count-to-protein-rna-counts	A floating point number
# relative-protein-mass-to-total-protein-mass	A floating point number
# relative-protein-mass-to-total-cell-dry-mass	A floating point number
id	protein-count-avg	protein-count-std	protein-concentration-avg	protein-concentration-std	relative-protein-count-to-protein-rna-counts	relative-protein-mass-to-total-protein-mass	relative-protein-mass-to-total-cell-dry-mass
B0260-MONOMER	61.604390365389406	70.55573096836751	9.906052321427954e-05	0.00010818343586914745	1.3781907620372521e-05	2.952142424689011e-05	1.5207886299541591e-05
B0270-MONOMER	7.4275921775121265	19.449492525601205	1.2161352970101436e-05	3.1005467056134916e-05	1.661673601915639e-06	3.5668422920750124e-06	1.8374496966211708e-06
B0427-MONOMER	13.44161003783162	9.831635387240622	2.1798628601794186e-05	1.5196223892040932e-05	3.0071075569728413e-06	6.222498755727274e-06	3.205504341007808e-06
B0486-MONOMER	13.807696777789637	30.114362131196426	2.2453584107381708e-05	4.89359048686893e-05	3.0890071359025167e-06	5.9791957616244704e-06	3.080167425020658e-06
B0511-MONOMER	0.677577353209758	6.933667158984993	1.009209235799439e-06	9.408536646947073e-06	1.515851132071239e-07	3.3711147781136756e-07	1.7366211677154382e-07
B0612-MONOMER	8.346426157185043	19.236500202041537	1.3423831576129295e-05	2.967261830334013e-05	1.8672317602092704e-06	4.202771550893383e-06	2.165047030062166e-06
B0709-MONOMER	14.420490743705601	33.30636173473634	2.3123012690599353e-05	5.02839876732358e-05	3.226099147989375e-06	7.4074266236121475e-06	3.8159169057013865e-06
B0752-MONOMER	65.70738013069105	62.60842474602334	0.0001060220629233641	9.635502481040661e-05	1.4699813399121864e-05	2.160393078658236e-05	1.1129209765688094e-05
B0770-MONOMER	1.5844285527923057	6.5170353352094175	2.751241929768935e-06	1.19272534032963e-05	3.5446252801378654e-07	7.717286803149786e-07	3.9755405857702903e-07
B0899-MONOMER	230.97384281495712	131.69651206303368	0.00037239804977808223	0.0001942019973324735	5.1672618550683725e-05	2.5954731207979666e-05	1.3370513490306937e-05
B1006-MONOMER	5.355600621434755	18.14324553756529	8.803152086461582e-06	3.077945114347531e-05	1.1981352721524802e-06	2.3139613012055795e-06	1.1920312541824893e-06
B1065-MONOMER	10.895990322695415	26.055117725519615	1.7562183909203268e-05	4.0736727036285475e-05	2.4376108775557067e-06	4.58572127153093e-06	2.3623226005492683e-06
B1296-MONOMER	81.42087024584623	67.52369202805914	0.00013252784815847817	0.00010419816396124266	1.8215177610604657e-05	3.927190286989647e-05	2.0230820458296223e-05
B1433-MONOMER	18.04143688997996	29.9054245500649	2.94900693999973e-05	4.893222008480381e-05	4.036163901334194e-06	6.9440374069418594e-06	3.577203134285099e-06
B1543-MONOMER	4.037997651830505	15.594469667248696	6.1930197654502804e-06	2.2549426772839176e-05	9.033659821764135e-07	1.7720450847937165e-06	9.128644994166664e-07
B1596-MONOMER	99.5347778133561	78.88915454307171	0.00016221605127724929	0.0001245858442598622	2.226755438535549e-05	4.273658589680825e-05	2.201564307039552e-05
B1599-MONOMER	3.567623723627566	19.484327684188788	5.25312861494461e-06	2.7228902060458435e-05	7.981356570798644e-07	3.9669755838189527e-07	2.0435773398748387e-07
B1600-MONOMER	3.379295786340295	17.760551791022916	5.001814996243796e-06	2.4788414132319224e-05	7.560036236544239e-07	4.2035496119600244e-07	2.1654478462333853e-07
B1634-MONOMER	21.0947308499662	28.53993535584302	3.37088360369431e-05	4.29039099687959e-05	4.719235595490805e-06	1.0801831913484114e-05	5.564536121062359e-06
B1657-MONOMER	42.111974478481045	62.16547815900608	6.797129751731332e-05	9.667301056345594e-05	9.421136034810632e-06	1.6004867104727766e-05	8.244866410658148e-06
B1690-MONOMER	1.1340994532797286	6.219900192500685	1.923218297574648e-06	1.0360434651232428e-05	2.5371655826331304e-07	4.799238612624862e-07	2.472315513465014e-07
B1691-MONOMER	0.9942813771183928	4.480176358176941	1.724297877868336e-06	8.179306597741416e-06	2.224369725408587e-07	4.3460901744152384e-07	2.2388772529165659e-07
B1775-MONOMER	9.17783944687563	26.14591344942502	1.4508494837208204e-05	3.9387911097415165e-05	2.0532324832892815e-06	4.317963389664725e-06	2.2243878115915066e-06
B1791-MONOMER	26.4112024288137	50.744347745683996	4.3248663914764124e-05	8.493577272713228e-05	5.908617062159412e-06	1.032479290519483e-05	5.318790694356744e-06
B1828-MONOMER	12.919545546186596	26.762422847724164	2.1241164213673393e-05	4.550037800637758e-05	2.8903132091503395e-06	5.900911421853549e-06	3.0398394473352228e-06
B2075-MONOMER	4.040495250293521	7.719432537513824	6.540462440408919e-06	1.2486072663011959e-05	9.039247357179372e-07	4.294085790882007e-06	2.2120873275648294e-06
B2076-MONOMER	2.740880682155098	5.84866127841218	4.4856062524815705e-06	9.689880647240893e-06	6.131797447531872e-07	2.8855335193206747e-06	1.4864752224807615e-06
B2077-MONOMER	8.629008194874348	18.789016413709486	1.4086016471762036e-05	3.100969498051489e-05	1.9304499742928993e-06	4.16645727870501e-06	2.1463398254953144e-06
B2098-MONOMER	34.38281566869463	59.61794132961388	5.635610856917442e-05	9.721347449301583e-05	7.69199705513961e-06	1.5442736138859927e-05	7.955286079340965e-06
B2170-MONOMER	10.562358131426334	43.697000065438786	1.615382501982462e-05	5.931136149146929e-05	2.362971910884977e-06	4.282719788945155e-06	2.2062321606971864e-06
B2246-MONOMER	9.88095255037298	18.076384818866426	1.6468837225136992e-05	3.0093625704984625e-05	2.210530360625603e-06	4.338770654956443e-06	2.2351066211622942e-06
B2322-MONOMER	14.63887762241909	22.340672135655527	2.4006168909500373e-05	3.5733053874235624e-05	3.2749558572284256e-06	5.619547701948019e-06	2.8948956456624384e-06
B2372-MONOMER	5.19601997130015	20.532965193833718	8.149300417827777e-06	3.1567680574411386e-05	1.162434476071074e-06	1.656693436844549e-06	8.534413925975404e-07
B2740-MONOMER	11.654140724137521	30.10592811809048	1.923455017390485e-05	5.015324203220108e-05	2.6072214967510195e-06	5.169642226714694e-06	2.663127989208316e-06
B2771-MONOMER	1.594765242347695	12.450002289417254	2.6215120415060105e-06	2.0774884378742925e-05	3.567750141808907e-07	7.295686822785065e-07	3.758354432702114e-07
B2775-MONOMER	6.57132624138708	16.01769549883693	1.0586058650271251e-05	2.5201368261602034e-05	1.4701129361878728e-06	2.9188963856689803e-06	1.5036620178673453e-06
B2789-MONOMER	12.535000770863723	40.983213363579566	2.045644521917066e-05	6.480495249784347e-05	2.8042842664408564e-06	5.842885316222066e-06	3.009947447224769e-06
B2845-MONOMER	10.317652779260207	14.393843458106861	1.6599130131303165e-05	2.2295847784564846e-05	2.3082273295692427e-06	4.413748574008937e-06	2.273731304659625e-06
B2975-MONOMER	61.29837407051624	77.54526206901862	0.0001012765187420704	0.00012618187859826516	1.3713446780467187e-05	3.425510124138239e-05	1.7646427912877807e-05
B3659-MONOMER	9.67083644643683	31.596856561288238	1.602195381489645e-05	5.3175726819500207e-05	2.1635239586983223e-06	3.989215082315933e-06	2.0550339607232227e-06
B4141-MONOMER	17.409594288492784	24.884685815252563	2.8292300752793458e-05	3.9040985703994826e-05	3.894810398561696e-06	7.39381008561364e-06	3.80890238092972e-06
BADH-MONOMER	125.79663903416706	96.68632819728231	0.00020488785105296145	0.00015230950155464034	2.81427613817647e-05	6.31069697396461e-05	3.250939427863987e-05
BAER-MONOMER	67.98238635689805	82.60060424644996	0.00011130847446369878	0.0001327459407339174	1.5208769424161475e-05	1.7826499377482368e-05	9.183275623301263e-06
BAES-MONOMER	50.68653597561699	61.50789016813786	8.307069813688363e-05	9.851554999584569e-05	1.133940539415037e-05	2.4991025914410447e-05	1.2874063169743188e-05
BARA-MONOMER	36.28809667817033	39.057212954059786	5.903079977177421e-05	6.176434126090375e-05	8.118239514608807e-06	3.524731948040094e-05	1.815756660446431e-05
BASR-MONOMER	77.70905942766333	86.11351248584292	0.00012523900898372435	0.0001324739513439665	1.7384784947077282e-05	1.844174638558038e-05	9.500218548108605e-06
BASS-MONOMER	42.03275815040144	47.70850954982659	6.801269881306893e-05	7.472729574771171e-05	9.403414049264751e-06	1.6351855475986192e-05	8.42361658386218e-06
BCCP-MONOMER	670.5543648675894	285.23035812297627	0.001073309872005319	0.00037922299428647045	0.00015001395608704471	0.00010605765484094462	5.463533000739361e-05
BCR-MONOMER	41.953949787123015	19.101164355872005	6.800593925149387e-05	2.7871368739700515e-05	9.385783332103622e-06	1.7252898679387478e-05	8.88778668872238e-06
BETA-GLUCURONID-MONOMER	2.830179907733542	15.255337259727694	4.483075277913612e-06	2.295660261071203e-05	6.331574390407742e-07	1.8364350023842104e-06	9.460348010038685e-07
BETACOMP-MONOMER	472.1369860414369	192.75717775862051	0.0007559048484131605	0.0002424710730697943	0.00010562474991132984	0.00028654695010499055	0.0001476139294714474
BETAGALACTOSID-MONOMER	0.8029482572550136	5.874953825147379	1.2861284762547016e-06	9.524112249717358e-06	1.796326307231002e-07	8.866655841323552e-07	4.56763511015969e-07
BETT-MONOMER	13.106146748734005	10.798199907427176	2.097226604247939e-05	1.6404771033440874e-05	2.9320589438310233e-06	9.426032624495595e-06	4.855796631295647e-06
BGLF-MONOMER	7.105174274498642	20.295938401485795	1.1194994986445364e-05	3.103250360507218e-05	1.5895434545652559e-06	4.479122432967186e-06	2.3074084811293227e-06
BIOTIN-CARBOXYL-MONOMER	1740.480777030633	471.59258618776437	0.002807914084148191	0.00045557907665510296	0.00038937395763187087	0.0008140322045567643	0.0004193466110419309
BIOTIN-SYN-MONOMER	469.3263030561782	275.81784945179635	0.0007586040110406119	0.0004118500617037161	0.00010499595425207191	0.00017197801628075115	8.859403583463266e-05
BIOTINLIG-MONOMER	72.82553575028759	36.30605113792326	0.000118950587574127	5.6904412847222184e-05	1.6292260992464666e-05	2.438815100694794e-05	1.2563493700978404e-05
BRANCHED-CHAINAMINOTRANSFER-MONOMER	919.6232634812205	373.1098163589649	0.00148466425664897	0.0004967157787801814	0.00020573473396409556	0.00029726325490219395	0.0001531344065170042
BRNQ-MONOMER	98.21540067124441	52.04335456507179	0.0001587304624890403	7.546767893664829e-05	2.1972388184031786e-05	4.304200857757741e-05	2.2172980784307743e-05
BTUC-MONOMER	15.673001980526797	15.728275569807774	2.5445758577012665e-05	2.4726736706670847e-05	3.50630635492647e-06	5.195934521165106e-06	2.676672397540785e-06
BTUD-MONOMER	62.51100200424568	40.27158976452573	0.00010113701004361175	5.97751030988923e-05	1.3984731441534652e-05	1.605584568797545e-05	8.271127897612801e-06
BTUE-MONOMER	166.66488775038246	108.33960320961097	0.0002690845140329512	0.0001636475347134677	3.728565566369123e-05	3.234173430500309e-05	1.666076182256972e-05
CADB-MONOMER	0.2844202511829793	2.192922065792436	4.263194038361251e-07	3.128928666138507e-06	6.362945244514946e-08	1.2587804916547797e-07	6.484575552002233e-08
CAIC-MONOMER	11.110594039444504	23.751511569796182	1.8018468999879158e-05	3.520631545518602e-05	2.4856212317152406e-06	6.169037468347519e-06	3.177963895360641e-06
CAIE-MONOMER	11.221176219447113	25.295620912976347	1.8128329413065818e-05	3.7396483662222325e-05	2.5103602702840176e-06	2.2603776172650942e-06	1.1644277562596776e-06
CAIT-MONOMER	14.766288350470226	26.09596417925626	2.3854737642136634e-05	3.919936128161872e-05	3.3034597166681533e-06	7.924817578681968e-06	4.0824495347273036e-06
CARBODEHYDRAT-MONOMER	11.524324901270147	18.484938951225875	1.898748769258506e-05	3.0144907781291633e-05	2.5781795783453798e-06	2.597169861887986e-06	1.3379254208695376e-06
CARBOXYL-TRANSFERASE-ALPHA-MONOMER	1092.6719180275377	384.74332729943615	0.0017628696252702763	0.0004773159504612949	0.0002444485424547159	0.00036513670444834076	0.00018809924069380416
CARBOXYL-TRANSFERASE-BETA-MONOMER	1533.9025889161655	406.03581589895015	0.002477681799788811	0.0003801600109633736	0.0003431590452191177	0.00048473120686390466	0.0002497080431545372
CARBPSYN-LARGE	1770.587732593304	557.9645960287331	0.002847958406263186	0.0006115388091025514	0.00039610937499148346	0.0019781788472703846	0.00101905378066627
CARBPSYN-SMALL	1622.6613560085862	480.4572367880941	0.002614675425436586	0.000511321386359098	0.00036301583012211634	0.0006374101595012163	0.0003283602156453658
CARDIOLIPSYN-MONOMER	123.44116649470476	71.92540153618437	0.00020020258725688572	0.0001071225785582703	2.7615803729093373e-05	6.418032706447114e-05	3.306233156304067e-05
CARNDEHYDRA-MONOMER	13.092672050853286	27.18653293003795	2.107600148442645e-05	4.050034126364569e-05	2.929044433983543e-06	5.601152330309346e-06	2.8854193169467526e-06
CARNRACE-MONOMER	10.812165415495548	22.58355552957634	1.7565675402483292e-05	3.350551614979118e-05	2.4188578776402343e-06	2.8894595425749186e-06	1.4884977033326525e-06
CCMA-MONOMER	26.777500266837443	49.72100368057765	4.378735354606751e-05	8.067979521341731e-05	5.9905638671718945e-06	5.853878878405849e-06	3.015610752704874e-06
CCMB-MONOMER	25.139073303210353	46.44878150138604	4.127411383546197e-05	7.571017898259001e-05	5.624021013302144e-06	5.630765655131757e-06	2.9006745455930483e-06
CCMC-MONOMER	14.549988733530201	28.106302677800592	2.3901846041373027e-05	4.593099462874396e-05	3.255069961955733e-06	3.849349502511379e-06	1.982982564520304e-06
CCME-MONOMER	13.607416894960924	26.631432437030117	2.2376195662808256e-05	4.3591077094926976e-05	3.0442012571819776e-06	2.2837229949593284e-06	1.176454067951979e-06
CDPDIGLYPYPHOSPHA-MONOMER	58.9364784573238	36.73821453704179	9.497926061321367e-05	5.4595375032966455e-05	1.3185052181366189e-05	1.5903206601608915e-05	8.19249626212954e-06
CDPDIGLYSYN-MONOMER	86.12138375968027	32.666732234727625	0.00013924480895947136	4.428916777602942e-05	1.926675920457445e-05	2.569375796390271e-05	1.3236073790177532e-05
CELA-MONOMER	71.63047639378091	62.65865981704417	0.00011693351483274698	9.974389837256721e-05	1.6024906708873054e-05	7.762677638310356e-06	3.9989235585696424e-06
CELB-MONOMER	68.31366326300684	60.99054498904857	0.00011154522278743458	9.706354736477783e-05	1.5282881475099313e-05	3.131091466532442e-05	1.6129737718025744e-05
CELC-MONOMER	65.6846100022533	58.65406643394469	0.00010741153511055437	9.346285237750745e-05	1.469471934974045e-05	7.935662528063037e-06	4.088036282701665e-06
CFA-MONOMER	736.2247506552342	263.9208073164406	0.0011913017279273676	0.0003427657920809592	0.00016470549324781219	0.00030651714689871213	0.00015790152534346502
CHAA-MONOMER	122.20355071690327	58.318033148609835	0.00019785782234329154	8.437235540357536e-05	2.7338928879459954e-05	4.538629928691034e-05	2.3380636155622107e-05
CHAINF-MONOMER	685.5490921597229	334.74640484740496	0.0011024087297142793	0.00046904948888448555	0.00015336852132350173	0.00023936473871644164	0.0001233081337836402
CHAINI-MONOMER	295.1410040203508	121.85741155578741	0.00047611628573824633	0.00017011460014234757	6.60278598370439e-05	0.00010327173497647281	5.320017050478307e-05
CHD-MONOMER	75.50009131770258	62.09531916728046	0.00012298937259756426	9.96417348287642e-05	1.6890602726504055e-05	4.429086556861083e-05	2.281632627350868e-05
CHEB-MONOMER	1452.6904092693399	430.3517314503797	0.0023664033668160983	0.0005694125750568043	0.00032499055510172385	0.0005161954029455056	0.00026591674340265876
CHER-MONOMER	1518.883255653989	445.0280309011004	0.0024741364466787366	0.0005835315907464594	0.0003397989752255479	0.0004732378345371667	0.00024378726175586395
CHEW-MONOMER	4396.6029150508175	1044.4078111404312	0.007125730550583192	0.0009504746203959747	0.000983591832648564	0.0007535305567243555	0.00038817934168950096
CHEY-MONOMER	1547.1554274735831	444.89631233523426	0.002520886527703919	0.0005823420897218453	0.0003461239215148282	0.00020677980697392316	0.00010652208942228974
CHEZ-MONOMER	1516.0228816071915	455.90322541919306	0.0024685492081390186	0.0006032408949190942	0.00033915906286477524	0.00034445548962920347	0.0001774453657020186
CHORISMUTPREPHENDEHYDRAT-MONOMER	1971.781947557548	544.1051167811961	0.0031817851278013675	0.0005297816141478025	0.0004411198047343028	0.000806028017372905	0.0004152232744578159
CHORISMUTPREPHENDEHYDROG-MONOMER	312.3974027822251	158.27360351299026	0.0005030560979685491	0.0002219909978930524	6.988839789587157e-05	0.00012452980818039783	6.415121262012682e-05
CHORPYRLY-MONOMER	16.50785213647846	11.982875521404695	2.6568228269672096e-05	1.8456324892119044e-05	3.6930759610849885e-06	2.939670224366695e-06	1.5143636078136074e-06
CITC-MONOMER	1.549070812727553	10.124271654215345	2.3323935835587436e-06	1.4347435252393172e-05	3.4655242445871037e-07	5.887921268546123e-07	3.0331476030373055e-07
CITRYLY-MONOMER	1.4540600799326384	9.529439978705408	2.153659962170862e-06	1.3378506955454558e-05	3.2529697278461875e-07	4.56462356491807e-07	2.3514541708737164e-07
CITSYN-MONOMER	11548.9883658875	2468.5976787190534	0.018709821166845293	0.0014863456690753765	0.0025836971979328574	0.0052580730334833795	0.0027086828934523603
CITTRANS-MONOMER	1.0865715539426715	8.88999609192655	1.6076824780056157e-06	1.2344326085172669e-05	2.430837914399002e-07	5.684336158340476e-07	2.928271253495556e-07
CMPKI-MONOMER	92.45647940607915	46.91894312882977	0.00015022178777969372	6.960007361628037e-05	2.068402350095073e-05	2.1692153691524898e-05	1.1174657569837404e-05
CMR-MONOMER	17.168430165676405	13.439249382030399	2.7949600863436944e-05	2.1857847322644683e-05	3.840858048050801e-06	7.21687566730832e-06	3.7177550672513735e-06
CMTA-MONOMER	5.210350920885663	25.220666148896854	7.790705184268264e-06	3.740085210133411e-05	1.165640543400501e-06	2.419977013847493e-06	1.2466449777731774e-06
CMTB-MONOMER	5.378605566822025	24.418235021119145	8.07371736113254e-06	3.6203169833539646e-05	1.2032818539181396e-06	8.178539411771498e-07	4.213153689007506e-07
COBALADENOSYLTRANS-MONOMER	118.62557132861328	72.09647677585251	0.000192855556967154	0.00011049220659173078	2.6538476491171836e-05	2.47445673336729e-05	1.2747100661360895e-05
COBS-MONOMER	73.34552721148943	75.8754941701844	0.00011834024803202945	0.0001172506080882175	1.6408591569541402e-05	1.835553911544043e-05	9.455809093079674e-06
COBU-MONOMER	28.58739578515435	28.57750993570022	4.598421115723344e-05	4.3771909944637304e-05	6.395467035404265e-06	5.4643434660647915e-06	2.8149425799573513e-06
CODB-MONOMER	384.16086146985924	167.3519344084654	0.000621570088059743	0.00023326634066024208	8.594305491439237e-05	0.0001590354335706006	8.192669740840083e-05
COPROGENOXI-MONOMER	12.559694500776793	20.135254688524945	2.019839744149388e-05	3.0395317434219585e-05	2.80980865686897e-06	4.087366743386108e-06	2.1055965382324565e-06
CORA-MONOMER	65.95222779615992	32.16055271796364	0.00010674810424509254	4.634035890060799e-05	1.4754589818246232e-05	2.287101811040604e-05	1.1781946564263484e-05
CPDB-MONOMER	424.5438170799682	180.3791854853129	0.0006885159098306678	0.0002528479232978886	9.497738120761724e-05	0.0002851238783444217	0.00014688083768868562
CPM-KDOSYNTH-MONOMER	499.2788391978273	176.2799924719942	0.0008086665882166676	0.00023890719866251462	0.00011169682546679622	0.00013069694037046194	6.732819501624606e-05
CPXA-MONOMER	122.04204172151658	52.26761912725269	0.00019777055400659188	7.420994556139324e-05	2.730279668107156e-05	5.973987562463588e-05	3.077484434525292e-05
CPXR-MONOMER	522.1249581954673	217.73799812377231	0.0008452270585519638	0.0003061563079901013	0.0001168078751767599	0.0001302439507417107	6.709483856598448e-05
CREB-MONOMER	27.458246462921455	21.161843992998783	4.423465786661499e-05	3.259589432001817e-05	6.142857902251266e-06	6.802372930158313e-06	3.5042250408980506e-06
CREC-MONOMER	21.433832615837098	17.746889420027717	3.4526165616124345e-05	2.7665651664221798e-05	4.795098195273362e-06	1.0606559394238052e-05	5.46394198152209e-06
CROBETREDUCT-MONOMER	4.1640089657380726	9.082895410276253	6.746115374437233e-06	1.3797218930153364e-05	9.31556769831242e-07	1.6801355300152846e-06	8.655175270205387e-07
