# Column descriptions:
# id	Object ID, according to EcoCyc
# rna-count-avg	A floating point number
# rna-count-std	A floating point number
# rna-concentration-avg	A floating point number in mM units
# rna-concentration-std	A floating point number in mM units
# relative-rna-count-to-total-rna-counts	A floating point number
# relative-rna-count-to-total-rna-type-counts	A floating point number
# relative-rna-mass-to-total-rna-mass	A floating point number
# relative-rna-mass-to-total-rna-type-mass	A floating point number
# relative-rna-mass-to-total-cell-dry-mass	A floating point number
id	rna-count-avg	rna-count-std	rna-concentration-avg	rna-concentration-std	relative-rna-count-to-total-rna-counts	relative-rna-count-to-total-rna-type-counts	relative-rna-mass-to-total-rna-mass	relative-rna-mass-to-total-rna-type-mass	relative-rna-mass-to-total-cell-dry-mass
G7382	0.015346596296970336	0.12292712588724167	4.438363993496802e-08	3.582838956612926e-07	1.583196380540443e-07	6.013718948176099e-06	1.8547601550786203e-06	3.9423808780064044e-05	2.267094784072031e-07
G7384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G7385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G7394	0.1665118150209289	0.4135352166917449	5.321574827695926e-07	1.3222313932364985e-06	1.7177809186939867e-06	6.524933853145257e-05	4.277645500990295e-06	9.09233885568316e-05	5.228615558108759e-07
G7395	0.36038352123063955	0.6505962706330495	1.162440429559987e-06	2.1050400239691774e-06	3.7178138746726898e-06	0.00014121992709634055	4.289128262268536e-06	9.116746010627748e-05	5.242651069993873e-07
G7396	0.20291759657474545	0.48272254589198593	6.729095512513132e-07	1.6279102791162983e-06	2.0933528075442e-06	7.951531217907941e-05	8.466784288965612e-07	1.799655248557363e-05	1.0349048337499632e-07
G7397	0.04682522198063237	0.21951797663518158	1.5285771621047337e-07	7.240581785539143e-07	4.830616543446517e-07	1.8348936743261564e-05	3.6930424548371447e-07	7.8497372912341e-06	4.5140484950535094e-08
G7398	0.04682522198063237	0.21951797663518158	1.5285771621047337e-07	7.240581785539143e-07	4.830616543446517e-07	1.8348936743261564e-05	6.464093562403979e-07	1.3739738145811916e-05	7.901136305388481e-08
G7399	0.005080411107173303	0.07109571386606836	1.695174573302079e-08	2.396588859184312e-07	5.24108950342436e-08	1.9908104669283504e-06	6.001587908304067e-08	1.275666039222709e-06	7.335810296447293e-09
G7400	0.18255763833679753	0.4349220247863967	5.893872507712206e-07	1.4277598581872288e-06	1.883313971788566e-06	7.153705665776926e-05	1.5922940311113736e-06	3.384496654852456e-05	1.9462794058612966e-07
G7401	0.827871380542332	0.9717397380839262	2.6898465276789324e-06	3.1528737236172918e-06	8.540545068526951e-06	0.00032440977213970114	5.356234134340653e-06	0.00011384930267954075	6.54698691633126e-07
G7402	0.827871380542332	0.9717397380839262	2.6898465276789324e-06	3.1528737236172918e-06	8.540545068526951e-06	0.00032440977213970114	8.961567506363032e-06	0.00019048237734302405	1.0953827585283572e-06
G7405	0.24077738718977787	0.5066778751865348	7.740447561890323e-07	1.6503792369300932e-06	2.4839246471225396e-06	9.43510539807027e-05	4.65175354010154e-06	9.887523276516338e-05	5.685892140111119e-07
G7406	0.24077738718977787	0.5066778751865348	7.740447561890323e-07	1.6503792369300932e-06	2.4839246471225396e-06	9.43510539807027e-05	2.121931537899324e-06	4.510266352523848e-05	2.5936614545860705e-07
G7407	0.12062336567657397	0.363249936131785	3.971480758993477e-07	1.215481851335439e-06	1.244383264225559e-06	4.7267485618631414e-05	1.3592197223185884e-06	2.8890861320292036e-05	1.6613899831947202e-07
G7408	0.12062336567657397	0.363249936131785	3.971480758993477e-07	1.215481851335439e-06	1.244383264225559e-06	4.7267485618631414e-05	1.802366861405859e-06	3.83101644172299e-05	2.2030538553942007e-07
G7409	0.07474641047499544	0.27197015949953096	2.5025621794664e-07	9.414379103826788e-07	7.711041864427287e-07	2.929013680188928e-05	9.843195500779334e-07	2.0922179945744097e-05	1.203145167708878e-07
G7410	0.042792693556575126	0.20467658512774412	1.4307686351009527e-07	7.013070773838014e-07	4.414610004807441e-07	1.676874970220418e-05	1.222871461013471e-06	2.5992714211368782e-05	1.4947299268118406e-07
G7413	0.006273886265457228	0.0789590059243414	2.0465263886246072e-08	2.629728803882073e-07	6.472310755548559e-08	2.4584857764669484e-06	2.3783118527830902e-07	5.055214899174171e-06	2.9070380779840937e-08
G7414	0.017662666066416987	0.1317220417915072	5.940111634688105e-08	4.5227904016507485e-07	1.8221284020200827e-07	6.921294308099317e-06	2.197100367422589e-07	4.670041272921619e-06	2.6855411840866054e-08
G7415	0.010530550473654468	0.1020767259493277	2.955147540375234e-08	2.898572184666523e-07	1.0863600678855092e-07	4.1265026910652875e-06	1.8133054476785486e-07	3.8542669268252254e-06	2.2164242158777564e-08
G7416	0.04469305849560828	0.20906236768421393	1.372889952805065e-07	6.619830701570181e-07	4.61065679166253e-07	1.751342692060272e-05	9.055508335190121e-07	1.9247913431571355e-05	1.1068652546593068e-07
G7417	0.006281549027308168	0.07900690583237546	1.9764814018957774e-08	2.613184197416778e-07	6.480215867921747e-08	2.4614885071862977e-06	1.5039040754972198e-07	3.1966196024654304e-06	1.8382393410645022e-08
G7418	0.01463970651622111	0.13092682912924755	4.953185263953286e-08	4.41985184062815e-07	1.5102717188977736e-07	5.7367170393161594e-06	4.4919517350440604e-07	9.547856943484286e-06	5.4905645460073137e-08
G7419	0.019214375341232364	0.13727775902031394	6.548079942453081e-08	4.789301468782545e-07	1.9822069275771616e-07	7.5293472787674794e-06	3.234711741735154e-07	6.875533573201492e-06	3.953825564768761e-08
G7420	0.019214375341232364	0.13727775902031394	6.548079942453081e-08	4.789301468782545e-07	1.9822069275771616e-07	7.5293472787674794e-06	3.920351921117418e-07	8.332894367257877e-06	4.791891484058392e-08
G7421	0.00912634936446969	0.0950950004560041	3.0973556754585205e-08	3.327772409894472e-07	9.414988836468193e-08	3.5762522867445935e-06	3.2685984509676846e-07	6.947561384523129e-06	3.995245681294383e-08
G7422	0.19337362668939953	0.4453021874305101	6.351344303000157e-07	1.5013792135423457e-06	1.99489463293613e-06	7.57754110681303e-05	5.357178957022749e-06	0.00011386938533478217	6.548141784020532e-07
G7423	0.16665357611517131	0.4185480808134034	5.331553639263471e-07	1.3478044995244554e-06	1.7192433644830268e-06	6.530488904976052e-05	3.112378346055085e-06	6.615508125409699e-05	3.804296040692724e-07
G7424	0.17345427725788068	0.419870155227633	5.480501125167543e-07	1.3495079557593467e-06	1.78940123679508e-06	6.796981256318271e-05	1.4286483407081841e-06	3.0366599607941115e-05	1.7462533862527337e-07
G7425	0.0075995440656698695	0.08684348562589972	2.3964337834616096e-08	2.798516516762937e-07	7.83989519611027e-08	2.977958190914316e-06	1.833653251716734e-07	3.8975171515671745e-06	2.2412955720344958e-08
G7426	0.0075995440656698695	0.08684348562589972	2.3964337834616096e-08	2.798516516762937e-07	7.83989519611027e-08	2.977958190914316e-06	1.1978270947504015e-07	2.546038430128869e-06	1.464117908341459e-08
G7427	0.0075995440656698695	0.08684348562589972	2.3964337834616096e-08	2.798516516762937e-07	7.83989519611027e-08	2.977958190914316e-06	1.3485358890973473e-07	2.8663771366478335e-06	1.64833101031165e-08
G7428	0.0075995440656698695	0.08684348562589972	2.3964337834616096e-08	2.798516516762937e-07	7.83989519611027e-08	2.977958190914316e-06	2.1797068530982693e-07	4.633070531402416e-06	2.664280890407461e-08
G7429	0.0075995440656698695	0.08684348562589972	2.3964337834616096e-08	2.798516516762937e-07	7.83989519611027e-08	2.977958190914316e-06	9.664965797919166e-08	2.054334423993883e-06	1.1813599450419683e-08
G7430	0.0075995440656698695	0.08684348562589972	2.3964337834616096e-08	2.798516516762937e-07	7.83989519611027e-08	2.977958190914316e-06	3.0113516843927494e-07	6.400771153615343e-06	3.680809983975497e-08
G7431	0.07884598806524842	0.28226797153382466	2.4745435868980763e-07	9.013744044677447e-07	8.133965376392903e-07	3.089659773674097e-05	7.584841178853455e-07	1.6121940480740974e-05	9.271039076135713e-08
G7432	0.006643614524765088	0.08123716459109216	2.0172381588292925e-08	2.5060108274065677e-07	6.853732427554932e-08	2.603367533675535e-06	2.2212956150767593e-07	4.721469421962478e-06	2.715115315063004e-08
G7433	0.006643614524765088	0.08123716459109216	2.0172381588292925e-08	2.5060108274065677e-07	6.853732427554932e-08	2.603367533675535e-06	4.5440315611699004e-08	9.65855508959564e-07	5.554222319677929e-09
G7434	0.006643614524765088	0.08123716459109216	2.0172381588292925e-08	2.5060108274065677e-07	6.853732427554932e-08	2.603367533675535e-06	1.0058179078049549e-07	2.1379137758750155e-06	1.2294228589432894e-08
G7435	0.0086129443204567	0.09240541927055063	2.929199770279713e-08	3.224737527883536e-07	8.885346307464525e-08	3.375069328548214e-06	1.96145296178999e-07	4.169161510449906e-06	2.3975066354001068e-08
G7436	0.0086129443204567	0.09240541927055063	2.929199770279713e-08	3.224737527883536e-07	8.885346307464525e-08	3.375069328548214e-06	1.7755735525049347e-07	3.7740659900000043e-06	2.1703040841146136e-08
G7437	0.0032356011915594678	0.05679024631472538	8.01836044797956e-09	1.4119672948572068e-07	3.3379336995790884e-08	1.267903046245092e-06	1.1329453676356166e-07	2.4081292349108406e-06	1.3848122230641736e-08
G7439	0.0005306462581776037	0.023029647690250524	1.5899939501655565e-09	6.963806893138258e-08	5.474290318433438e-09	2.0793910231491445e-07	2.0300727566076043e-08	4.315016146264109e-07	2.4813814040536916e-09
G7440	0.0018658825107039205	0.043155544176195555	5.228676438529399e-09	1.21680926746731e-07	1.924894862871541e-08	7.31164930161468e-07	3.853095967792025e-08	8.189938641367333e-07	4.709683754630796e-09
G7442	0.012095669581708988	0.10931314815186774	3.436826673724283e-08	3.1353199458644465e-07	1.2478219881078961e-07	4.73981044049231e-06	4.7111355653305496e-07	1.0013742593940814e-05	5.758475476180582e-08
G7443	0.03909157958257105	0.19619027033002615	1.221966555601853e-07	6.265056638388346e-07	4.0327930771824087e-07	1.5318430764758642e-05	6.922167460743928e-07	1.4713395991859786e-05	8.461045328020045e-08
G7444	0.0034348329996839112	0.05850670835014727	1.4138997825437137e-08	2.4463298579458553e-07	3.543466621282005e-08	1.3459740449481646e-06	7.840480582775735e-08	1.666531418592251e-06	9.583510075498385e-09
G7445	0.004860106703958774	0.06954484931833291	1.573775274491395e-08	2.318773358716393e-07	5.013817522695173e-08	1.9044819587470682e-06	1.7187854547920075e-07	3.653360188816609e-06	2.1008913356415405e-08
G7446	0.004860106703958774	0.06954484931833291	1.573775274491395e-08	2.318773358716393e-07	5.013817522695173e-08	1.9044819587470682e-06	1.7150270287902705e-07	3.6453714756883488e-06	2.096297368081084e-08
G7447	0.004860106703958774	0.06954484931833291	1.573775274491395e-08	2.318773358716393e-07	5.013817522695173e-08	1.9044819587470682e-06	1.727744986747793e-07	3.6724040998913962e-06	2.1118426751498164e-08
G7448	0.11887625597455963	0.3400435927181805	3.8911012694143636e-07	1.1416779044312367e-06	1.2263596080146878e-06	4.658286301461985e-05	1.4128036769248084e-06	3.002981374726269e-05	1.7268862704990833e-07
G7449	0.11887625597455963	0.3400435927181805	3.8911012694143636e-07	1.1416779044312367e-06	1.2263596080146878e-06	4.658286301461985e-05	2.452221137676997e-06	5.2123125975881814e-05	2.997378251520098e-07
G7450	0.11887625597455963	0.3400435927181805	3.8911012694143636e-07	1.1416779044312367e-06	1.2263596080146878e-06	4.658286301461985e-05	1.030779641063452e-06	2.1909711265037407e-05	1.2599338741366996e-07
G7451	0.18353272478232968	0.4361857841997066	5.852502055024596e-07	1.4018926110442683e-06	1.8933732272834493e-06	7.191915414180642e-05	2.6339908392855187e-06	5.598672739011422e-05	3.2195574595921746e-07
G7452	0.14311357170908326	0.38773782915020016	4.539597663547684e-07	1.2464344283817497e-06	1.4763983123786584e-06	5.608050027992057e-05	3.188263232389687e-06	6.776805058598639e-05	3.8970510147134925e-07
G7453	0.16671104682905336	0.41353369914247745	5.172617097884846e-07	1.3021468136391587e-06	1.719836247911016e-06	6.532740953015564e-05	1.0003664876203293e-06	2.126326523132391e-05	1.2227595250170623e-07
G7454	0.08572331682646718	0.2983852065917962	2.6824760826056596e-07	9.426198772233682e-07	8.843449211886622e-07	3.359154855735665e-05	2.720769358544939e-06	5.783124606824782e-05	3.325627847099602e-07
G7455	0.08572331682646718	0.2983852065917962	2.6824760826056596e-07	9.426198772233682e-07	8.843449211886622e-07	3.359154855735665e-05	1.0057586118294334e-06	2.1377877394603347e-05	1.2293503807867723e-07
G7456	0.07477131445101101	0.2775239996113411	2.4368326485549735e-07	9.185920189840329e-07	7.713611025948574e-07	2.9299895676727168e-05	1.5966937377619611e-06	3.393848440483941e-05	1.951657218173946e-07
G7457	0.059183341155736056	0.24368378538503158	1.939922277165259e-07	8.187948651592231e-07	6.105513541432585e-07	2.3191590710891574e-05	1.71028180275248e-06	3.635285272174661e-05	2.0904972234262287e-07
G7458	0.08125017959598088	0.2856481778855045	2.5685210859926585e-07	9.229911753045885e-07	8.38198827710171e-07	3.1838704499936696e-05	2.6864776097699665e-06	5.7102358647016155e-05	3.283712646057798e-07
G7459	0.38284882328713327	0.6445334057322476	1.2243180046297416e-06	2.068687503203734e-06	3.949572006673661e-06	0.0001500231828827918	5.3709166937522745e-06	0.00011416138745937641	6.564933578473947e-07
G7460	0.0745682512619611	0.2773231592098976	2.405577931789466e-07	9.145399423598826e-07	7.692662478159622e-07	2.922032331266442e-05	1.3939916682747874e-06	2.9629955560878525e-05	1.703892134803639e-07
G7461	0.27677512667503185	0.5309766061319523	9.069196373749081e-07	1.7519606172340677e-06	2.8552870636340293e-06	0.00010845713221752421	1.6011578952200546e-06	3.40333721937053e-05	1.9571138094538525e-07
G7462	0.27122345571402573	0.5178219239354178	8.909939646024817e-07	1.7108681421608427e-06	2.7980145244902744e-06	0.00010628165381135589	7.421055373294815e-06	0.00015773805965259166	9.070841792152496e-07
G7463	0.006285380408233638	0.07903084462025653	2.134194470573771e-08	2.7667577574101405e-07	6.484168424108343e-08	2.462989872545972e-06	1.3835816362019235e-07	2.9408685380628444e-06	1.6911678322301823e-08
G7464	0.11117134893343933	0.34167695684787686	3.579147726334729e-07	1.1207782315392678e-06	1.1468737031022716e-06	4.356361727631449e-05	3.464853301779227e-06	7.364710399147409e-05	4.2351302547285273e-07
G7465	0.005582322008409881	0.07450610504748076	1.7072478985799035e-08	2.3180855339445057e-07	5.7588743638682444e-08	2.1874893290457063e-06	1.7929252769041576e-07	3.8109479050468763e-06	2.191513297485097e-08
G7466	0.0014884914895451193	0.038552248736986004	4.175210743113618e-09	1.0859382263520724e-07	1.5355680784919786e-08	5.832804422335325e-07	2.4720842854774672e-08	5.254532662458117e-07	3.0216572067534177e-09
G7467	0.0043850154692004865	0.06607410316106761	1.713829109713866e-08	2.634848092710125e-07	4.5237005555574503e-08	1.7183126541474336e-06	9.316648268412979e-08	1.9802978773255937e-06	1.1387846906522243e-08
G7468	0.0043850154692004865	0.06607410316106761	1.713829109713866e-08	2.634848092710125e-07	4.5237005555574503e-08	1.7183126541474336e-06	5.564576469681442e-08	1.1827771805539243e-06	6.801646161872614e-09
G7469	0.0001896533558107681	0.013770162940814505	9.80030455282268e-10	7.115727411505853e-08	1.956515312364297e-09	7.431758530388639e-08	2.1179138156830807e-09	4.501726492965679e-08	2.5887505462643907e-10
G7471	0.00021838871275179356	0.014776366912144264	6.351334720152014e-10	4.297439438679206e-08	2.2529570263588877e-09	8.557782550144492e-08	2.8223559174569016e-09	5.99905166683865e-08	3.4497982726991184e-10
G7472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G7473	0.003544027356059808	0.059426149345914905	1.0775574657667022e-08	1.8438220584312738e-07	3.656114472599949e-08	1.388762957698887e-06	2.036165570162395e-08	4.3279667111044696e-07	2.4888287205126775e-09
G7480	0.012860030076340265	0.11267053608978159	3.738157980735112e-08	3.354236330003e-07	1.3266754840304573e-07	5.0393328297473666e-06	3.077703026192324e-07	6.541804084705897e-06	3.761911996275098e-08
G7481	0.012860030076340265	0.11267053608978159	3.738157980735112e-08	3.354236330003e-07	1.3266754840304573e-07	5.0393328297473666e-06	1.2438443768911046e-07	2.643850350809063e-06	1.5203653643980816e-08
G7483	0.014248905661823163	0.11851529162641737	4.2570790607939135e-08	3.633260152838466e-07	1.4699556457945093e-07	5.583577772629363e-06	2.978768336228012e-07	6.331513698200229e-06	3.640982980753753e-08
G7484	0.12475934138561891	0.35595485521638615	3.966103746923527e-07	1.1468552477317703e-06	1.2870511082598469e-06	4.8888209524400004e-05	2.4849024935608126e-06	5.281778373069118e-05	3.0373250507101314e-07
G7485	0.005664696698307488	0.07505070225954404	1.5063240293701942e-08	2.0566199762877412e-07	5.843854321880027e-08	2.2197686842787075e-06	3.361834619011153e-07	7.145739291799545e-06	4.109209327580094e-08
G7486	0.005664696698307488	0.07505070225954404	1.5063240293701942e-08	2.0566199762877412e-07	5.843854321880027e-08	2.2197686842787075e-06	1.3045441088811994e-07	2.7728705165930962e-06	1.594559348678211e-08
G7487	0.005664696698307488	0.07505070225954404	1.5063240293701942e-08	2.0566199762877412e-07	5.843854321880027e-08	2.2197686842787075e-06	7.177501661211295e-08	1.525612097258967e-06	8.773143273670723e-09
G7488	0.013668451451614449	0.11611039956321897	4.8836671515653475e-08	4.2372046272369105e-07	1.4100744195676021e-07	5.3561209206386806e-06	6.386758534170145e-07	1.3575358867081818e-05	7.806608806156346e-08
G7489	0.005250907558356721	0.07227264716474037	1.7326672018620906e-08	2.467100751743447e-07	5.416978253727817e-08	2.0576212254338645e-06	1.6434715642137175e-07	3.4932769342507205e-06	2.0088342963361134e-08
G7490	0.011111004683863182	0.10482151620199094	3.718513233603081e-08	3.557650522818266e-07	1.1462412941124166e-07	4.35395954305597e-06	3.4963352022190447e-07	7.431626675064486e-06	4.2736109456601056e-08
G7491	0.004367774255035871	0.0659446495397921	1.1145050805472084e-08	1.695336368041558e-07	4.5059140527177754e-08	1.7115565100288985e-06	1.391935928596427e-07	2.958625983679293e-06	1.7013793804243416e-08
G7492	0.002327563912223063	0.04818865383469161	6.666744069173664e-09	1.391066153599476e-07	2.401177883356183e-08	9.12079456002242e-07	8.463337577343931e-08	1.7989226336177918e-06	1.034483538203026e-08
G7493	0.01189069070219634	0.10839419807708164	3.7070027248762366e-08	3.457800502310251e-07	1.2266758125096155e-07	4.659487393749725e-06	2.924014314168491e-07	6.215131421510527e-06	3.574056506471776e-08
G7494	0.008394555607704907	0.09556415865264166	2.8110069915525673e-08	3.301492476067911e-07	8.660050604828636e-08	3.2894915030467687e-06	3.5988463009497e-07	7.649518888412163e-06	4.398911446970427e-08
G7495	0.0020497887951264836	0.045228167782719014	5.868916800143262e-09	1.333828086306261e-07	2.1146175598280787e-08	8.032304674258428e-07	4.1534046694069744e-08	8.82825906220661e-07	5.076754553072569e-09
G7496	0.015216329345504353	0.13168557983287055	4.7735727473135664e-08	4.091340210466883e-07	1.5697576895060215e-07	5.9626725259471665e-06	2.3097560886419735e-07	4.909496363606644e-06	2.823241574766776e-08
G7497	0.0033888564285782705	0.058115162226948444	8.797693761403182e-09	1.5111393084607423e-07	3.496035947042871e-08	1.3279576606320708e-06	2.754677018119429e-07	5.855196949094155e-06	3.3670735714704486e-08
G7498	0.0033888564285782705	0.058115162226948444	8.797693761403182e-09	1.5111393084607423e-07	3.496035947042871e-08	1.3279576606320708e-06	1.1832807738125715e-07	2.515119533497615e-06	1.446337772060607e-08
G7499	0.005888832482447487	0.07651244431073057	1.9188716658521393e-08	2.555629195017243e-07	6.075078858795807e-08	2.3075985578196644e-06	1.208055951958821e-07	2.567780352367123e-06	1.4766207587831875e-08
G7500	0.005888832482447487	0.07651244431073057	1.9188716658521393e-08	2.555629195017243e-07	6.075078858795807e-08	2.3075985578196644e-06	4.443257893655338e-07	9.444355868888773e-06	5.431045500632887e-08
G7501	0.015413645463166061	0.1231911725594819	5.5207182684549665e-08	4.527808979214425e-07	1.5901133538669832e-07	6.039992841970402e-06	5.644810127914549e-07	1.1998312260122867e-05	6.899716690069606e-08
G7502	0.015413645463166061	0.1231911725594819	5.5207182684549665e-08	4.527808979214425e-07	1.5901133538669832e-07	6.039992841970402e-06	5.344304853762911e-07	1.1359574015012533e-05	6.532405618743278e-08
G7503	0.015413645463166061	0.1231911725594819	5.5207182684549665e-08	4.527808979214425e-07	1.5901133538669832e-07	6.039992841970402e-06	5.530218869412977e-07	1.1754743092936323e-05	6.759650469788876e-08
G7505	0.012459650769628643	0.11092523550765594	3.870522922076205e-08	3.5497802053159463e-07	1.2853712718805444e-07	4.8824401496613835e-06	1.60515217092592e-07	3.411827242256331e-06	1.961996058834786e-08
G7506	0.012459650769628643	0.11092523550765594	3.870522922076205e-08	3.5497802053159463e-07	1.2853712718805444e-07	4.8824401496613835e-06	6.297679298869643e-07	1.3386016717955667e-05	7.697726226828813e-08
G7507	0.008197239490043199	0.09016676080890107	2.9767554883085855e-08	3.3069647437907174e-07	8.456493961219017e-08	3.2121711870235337e-06	3.107653262626932e-07	6.6054647359703e-06	3.798520516582537e-08
G7508	0.031277478185074856	0.1787792405867687	9.740976818432688e-08	5.641398807199522e-07	3.2266692429264525e-07	1.2256396113702554e-05	4.5175871968011354e-07	9.60234633606328e-06	5.521899067334832e-08
G7509	0.1715481652474593	0.40578246171301013	5.651672035705699e-07	1.3743193590160603e-06	1.769737269766772e-06	6.722288329674465e-05	1.8461149878622717e-06	3.9240051641290186e-05	2.2565276962197563e-07
G7510	0.1715481652474593	0.40578246171301013	5.651672035705699e-07	1.3743193590160603e-06	1.769737269766772e-06	6.722288329674465e-05	1.2064120657181773e-06	2.5642861940184082e-05	1.4746114176230563e-07
G7511	0.33588950297410947	0.5974028939770928	1.0716736567451584e-06	1.906031849283447e-06	3.465126957663701e-06	0.00013162169835194166	8.68690837474521e-06	0.00018464436693777005	1.0618108552834266e-06
G7512	0.23785595923410696	0.5046793581741446	7.66820328082913e-07	1.6586828918202919e-06	2.4537864061997564e-06	9.320626289395093e-05	4.121023613063032e-06	8.759431587672796e-05	5.037174813482475e-07
G7513	0.20501910901236578	0.4495477494749572	6.500949482631589e-07	1.4526218690933097e-06	2.115032578227671e-06	8.033881107886086e-05	1.6785382030254894e-06	3.56781274198249e-05	2.051696654429921e-07
G7514	0.0075861342324307236	0.08676741784711797	2.470303279452701e-08	2.859064203801169e-07	7.826061249457188e-08	2.972703412155455e-06	1.4899437322138698e-07	3.1669462291939676e-06	1.821175452046358e-08
G7516	0.0065344201683891915	0.08431235882439715	1.720518303024519e-08	2.2242919047380883e-07	6.741084576236987e-08	2.5605786209248126e-06	1.3460957993366972e-07	2.861190609868796e-06	1.6453484603825443e-08
G7517	0.0065344201683891915	0.08431235882439715	1.720518303024519e-08	2.2242919047380883e-07	6.741084576236987e-08	2.5605786209248126e-06	2.5385272776192753e-07	5.395760400707804e-06	3.10287124432608e-08
G7518	0.015823603222191358	0.1247926953119139	4.921379895959772e-08	3.9296893995323983e-07	1.6324057050635447e-07	6.200638935455571e-06	3.7211232920942746e-07	7.909424445682502e-06	4.5483720271305264e-08
G7520	0.005373511747971763	0.0731070251043495	1.5629362412006745e-08	2.1599551970424154e-07	5.543460051698842e-08	2.1056649169434475e-06	1.808224201599954e-07	3.843466496741667e-06	2.2102133500416396e-08
G7521	0.10602005727914483	0.333904609628662	3.435471967382083e-07	1.1126310784056162e-06	1.093731585173508e-06	4.154503155023216e-05	3.6894066785402325e-07	7.842009275883756e-06	4.509604443645454e-08
G7522	1.6767904521987338	1.5080579754517367	5.359116095884936e-06	4.567920467125815e-06	1.7298223811164473e-05	0.000657067294882774	9.56414128779517e-06	0.0002032903695084875	1.169036048586524e-06
G7523	0.0017528567734025537	0.04183042273884386	4.891699030892614e-09	1.1708873054651644e-07	1.808294455367002e-08	6.868746520510711e-07	1.1557634315185302e-08	2.456630114379709e-07	1.4127030063926429e-09
G7524	0.2582120860911294	0.5340094197307791	8.284682284857478e-07	1.7236507614922861e-06	2.663785716393524e-06	0.00010118301704990139	3.822561755397012e-06	8.125036721439048e-05	4.6723614337544633e-07
G7525	0.2582120860911294	0.5340094197307791	8.284682284857478e-07	1.7236507614922861e-06	2.663785716393524e-06	0.00010118301704990139	2.83257241662762e-06	6.020767321480315e-05	3.4622860177684695e-07
G7526	9.578452313675156e-06	0.0030948926584272647	2.326241986929705e-11	7.516318036646682e-09	9.881390466486348e-11	3.753413399186181e-09	2.483577197887146e-10	5.278961394115121e-09	3.0357051264838665e-11
G7527	0.14623806285380408	0.39616175794492	4.629342123076724e-07	1.2778966491652442e-06	1.508631408080337e-06	5.73048637307351e-05	2.711742838188107e-06	5.7639383087191914e-05	3.314594626894143e-07
G7528	0.14623806285380408	0.39616175794492	4.629342123076724e-07	1.2778966491652442e-06	1.508631408080337e-06	5.73048637307351e-05	2.1733724748203003e-06	4.619606509259852e-05	2.65653830659413e-07
G7529	0.14623806285380408	0.39616175794492	4.629342123076724e-07	1.2778966491652442e-06	1.508631408080337e-06	5.73048637307351e-05	1.1201873008538494e-06	2.3810113574952375e-05	1.3692178905157903e-07
G7530	0.14623806285380408	0.39616175794492	4.629342123076724e-07	1.2778966491652442e-06	1.508631408080337e-06	5.73048637307351e-05	2.2856779352587725e-06	4.8583171040049554e-05	2.7938105694717397e-07
G7531	0.14623806285380408	0.39616175794492	4.629342123076724e-07	1.2778966491652442e-06	1.508631408080337e-06	5.73048637307351e-05	4.3734801622452825e-06	9.296039983803346e-05	5.345755372693185e-07
G7532	0.3559142153810787	0.6256645456421179	1.1422554876117954e-06	1.999975546003429e-06	3.6717073067560645e-06	0.00013946858440428027	2.6002349573624515e-06	5.5269230073550925e-05	3.1782972547996613e-07
G7533	0.1357611517131062	0.3800639098735271	4.3268844213921977e-07	1.2301054041871496e-06	1.4005487591579093e-06	5.319938015470526e-05	3.8480562990470404e-06	8.179226585882795e-05	4.703523709250308e-07
G7534	0.01783507820806314	0.13235175931389112	5.837853957651883e-08	4.472172937330438e-07	1.839914904859758e-07	6.988855749284669e-06	3.3054801136529825e-07	7.02595511177755e-06	4.040326564055851e-08
G7535	0.041239068591297015	0.20788586652575047	1.4453797132646216e-07	7.542320958210795e-07	4.2543338514410324e-07	1.6159946048856183e-05	5.85532119882945e-07	1.244576354826442e-05	7.157026806180203e-08
G7536	0.041239068591297015	0.20788586652575047	1.4453797132646216e-07	7.542320958210795e-07	4.2543338514410324e-07	1.6159946048856183e-05	9.357021676152674e-07	1.9888794370608026e-05	1.1437195789638613e-07
G7537	0.006714495071886284	0.08166645962588204	2.2010540541753234e-08	2.724461201528659e-07	6.926854717006931e-08	2.631142792829513e-06	1.7587415069966178e-07	3.738288677139351e-06	2.1497300802615112e-08
G7538	0.027442265878679324	0.1722831867159937	9.377554127439891e-08	5.956584896348323e-07	2.831018368648339e-07	1.0753529388668409e-05	2.974817775002173e-07	6.323116592519747e-06	3.6361541640872236e-08
G7539	0.014066915067863334	0.11776687551333562	4.555157873704929e-08	3.87655442644681e-07	1.4511810039081852e-07	5.512262918044825e-06	2.9917059219656276e-07	6.359013151690151e-06	3.656796741397641e-08
G7541	0.016427045717952893	0.1271109668242023	5.324494811707179e-08	4.203862478588764e-07	1.694658465002409e-07	6.4371039796043e-06	1.9738831062907853e-06	4.1955823734691e-05	2.4127001447527054e-07
G7542	0.030957557877798105	0.17625070605693896	1.039012087179271e-07	6.062223102204758e-07	3.193665398768388e-07	1.2131032106169736e-05	1.365720313806445e-06	2.902903448250541e-05	1.6693357313364138e-07
G7543	0.023737320523749772	0.15222962963310174	7.778519731135666e-08	5.128066629872755e-07	2.448806185404647e-07	9.301709085863194e-06	2.545694869573009e-07	5.41099545812608e-06	3.111632274849715e-08
